country	source	carrier	mcc	mnc	apn	type	protocol	roaming_protocol	user	password	authtype	mmsc	mmsproxy	mmsport	proxy	port	carrier_id	mvno_type	mvno_match_data	carrier_enabled	user_visible	user_editable	network_type_bitmask	bearer_bitmask
FR	LineageOS	Orange Internet	208	01	ofnew.fr	dun			orange	orange					192.168.10.100	8080								
FR	LineageOS	Orange Internet	208	01	orange.fr	default,supl,dun			orange	orange														
FR	AOSP	Orange MCX	208	01	orange-teamconnect	cbs,mcx											32				false			
FR	AOSP	Orange WiFi MMS	208	01	vowifiorange	mms,xcap						http://mms.orange.fr					32				false		18	
FR	AOSP	Orange World	208	01	orange	default,ia			orange	orange	1							spn	Digimium					
FR	LineageOS	Orange World	208	01	orange	default,supl			orange	orange	2													
FR	AOSP	Orange World	208	01	orange	default,supl,xcap,mms,dun	IPV6					http://mms.orange.fr					32					false	1|2|3|4|5|6|7|8|9|10|12|13|14|15|17|20	
FR	AOSP	RSO MMS	208	01	orange.acte	mms			orange	orange	0	http://mms.orange.fr	192.168.10.200	8080				gid	4E					
FR	AOSP	RSO WEB	208	01	ofnew.fr	default,ia,supl			orange	orange	0							gid	4E					
FR	LineageOS	Syma	208	01	symamobile.com	default,supl												spn	Syma					
FR	LineageOS	Virgin	208	01	ofnew.fr	default,supl			orange	orange	1							spn	Virgin					
FR	LineageOS	Web Carrefour	208	01	wap mms	default,supl			orange	orange					192.168.10.100	8080								
FR	AOSP	楽天(rakuten.jp)	208	01	rakuten.jp	default,ia	IPV4V6	IPV4V6										iccid	8981090		true			
FR	LineageOS	MMS Orange GPRS	208	02	orange.acte	mms			orange	orange		http://mms.orange.fr/	192.168.10.200	8080										
FR	LineageOS	NRJWEB	208	02	ofnew.fr	default,supl																		
FR	LineageOS	Orange GPRS	208	02	orange.fr	default,supl																		
FR	LineageOS	Simyo Web	208	02	gprs-service-fr.net	default,supl					3				195.230.105.25	8080								
FR	AOSP	Be Aliv	208	09	pda.newcomobile.com	default,ia,supl,mms						http://mms.bealiv.com					2130	imsi	208090021					
FR	AOSP	Coriolis	208	09	coriolis	default,ia,supl					1						2135	imsi	208090036					
FR	AOSP	Coriolis MMS	208	09	mmscoriolis	mms						http://mms.coriolis.fr	10.12.0.1	9028			2135	imsi	208090036					
FR	LineageOS	SFR	208	09	sl2sfr	default,supl																		
FR	LineageOS	SFR ACCESS DATA	208	09	websfr	default,supl																		
FR	AOSP	SFR IMS	208	09	ims	ims	IPV4V6	IPV4V6									27				false			
FR	LineageOS	SFR MMS	208	09	mmssfr	mms						http://mms1	10.151.0.1	8080										
FR	AOSP	SFR option modem	208	09	websfr	dun	IPV4V6	IPV4V6									27							
FR	LineageOS	SFR WAP	208	09	wapsfr	default,supl			none	none					195.115.25.129	8080								
FR	AOSP	SFR webphone	208	09	sl2sfr	default,mms,supl,fota,xcap	IPV4V6	IPV4V6				http://mms1	10.151.0.1	8080			27							
FR	AOSP	Truphone	208	09	truphone.com	default,ia,supl,mms,dun						http://mmsc.truphone.com:1981/mm1					2143	gid	547275554B3030656E					
FR	AOSP	Truphone IMS	208	09	ims	ims	IPV4V6	IPV4V6									2143	gid	547275554B3030656E					
FR	LineageOS	ACCESS DATA	208	10	websfr	default,supl																		
FR	LineageOS	ACCESS DATA	208	10	websfr	supl												spn	ACCESS DATA					
FR	AOSP	Auchan MMS	208	10	mms65	mms						http://mms65	10.143.156.8	8080			2272	spn	A MOBILE					
FR	LineageOS	Auchan MMS	208	10	mms65	mms						http://mms65	10.143.156.8	8080										
FR	AOSP	Auchan WAP	208	10	wap65	default,ia,supl											2272	spn	A MOBILE					
FR	AOSP	Coriolis	208	10	coriolis	default,ia,supl					1						2135	gid	12					
FR	AOSP	Coriolis	208	10	coriolis	default,ia,supl					1						2135	spn	Coriolis					
FR	AOSP	Coriolis MMS	208	10	mmscoriolis	mms						http://mms.coriolis.fr	10.12.0.1	9028			2135	gid	12					
FR	AOSP	Coriolis MMS	208	10	mmscoriolis	mms						http://mms.coriolis.fr	10.12.0.1	9028			2135	spn	Coriolis					
FR	LineageOS	Coriolis MMS	208	10	mmscoriolis	mms						http://mmscoriolis	10.143.156.6	8080				spn	CORIOLIS					
FR	LineageOS	Coriolis Web	208	10	fnetcoriolis	default,supl												spn	CORIOLIS					
FR	LineageOS	Coriolis WEB	208	10	internetcoriolis	default,supl,fota,dun					0													
FR	AOSP	Darty MMS	208	10	mms68	mms						http://mms68/	10.143.156.11	8080			2275	gid	44					
FR	AOSP	Darty Surf&Mails	208	10	wap68	default,ia,supl									192.168.21.11	8080	2275	gid	44					
FR	LineageOS	Internet Joe	208	10	sl2sfr	default,supl												spn	Joe					
FR	LineageOS	Internet Joe	208	10	sl2sfr	default,supl,fota					0													
FR	LineageOS	internet68	208	10	internet68	default,supl																		
FR	LineageOS	internet69	208	10	internet69	default,supl					1				10.143.156.12	8080								
FR	AOSP	Keyyo Mobile Internet	208	10	internet68	default,ia,supl,fota,dun					0						2276	spn	Keyyo Mobile					
FR	LineageOS	Keyyo Mobile Internet	208	10	internet68	default,supl,fota,dun					0													
FR	AOSP	Keyyo Mobile MMS	208	10	mms68	mms					0	http://mms68	10.143.156.11	8080			2276	spn	Keyyo Mobile					
FR	LineageOS	Keyyo Mobile MMS	208	10	mms68	mms					0	http://mms68	10.143.156.11	8080										
FR	AOSP	Keyyo Mobile Wap	208	10	wap68	default,ia,supl,fota					0				192.168.21.11	8080	2276	spn	Keyyo Mobile					
FR	LineageOS	Keyyo Mobile Wap	208	10	wap68	default,supl,fota					0				192.168.21.11	8080								
FR	LineageOS	MMS Joe	208	10	mmssfr	mms					1	http://mms1	10.151.0.1	8080				spn	Joe					
FR	LineageOS	MMS La Poste Mobile	208	10	mmsdebitel	mms						http://mmsdebitel	10.143.156.3	8080				spn	La Poste Mobile					
FR	LineageOS	MMS Leclerc Mobile	208	10	mms66	mms						http://mms66	10.143.156.9	8080				spn	E.Leclerc Mobile					
FR	AOSP	MMS LeclercMobile	208	10	mms66	mms						http://mms66	10.143.156.9	8080			2273	spn	LeclercMobile					
FR	LineageOS	MMS Mobisud	208	10	mms62	mms						http://mms62			10.143.156.7	8080		spn	Mobisud					
FR	AOSP	MMS RegloMobile	208	10	mms66	mms					0	http://mms66	10.143.156.9	8080			2273	spn	RegloMobile					
FR	LineageOS	MMS simplicime	208	10	mmsdebitel	mms						http://mmsdebitel	10.143.156.3	8080										
FR	LineageOS	mms69	208	10	mms69	mms					1	http://mms69			10.143.156.12	8080								
FR	LineageOS	NRJ MMS	208	10	mmsnrj	mms						http://mmsnrj	10.143.156.5	8080										
FR	LineageOS	NRJ Mobile FR Internet	208	10	internetnrj	dun																		
FR	LineageOS	NRJ WAP	208	10	wapnrj	default,supl									192.168.21.5	8080								
FR	LineageOS	NRJ WEB	208	10	fnetnrj	default,supl																		
FR	LineageOS	RegloMobile MMS	208	10	mms66	mms					0	http://mms66	10.143.156.9	8080										
FR	LineageOS	RegloMobile WAP	208	10	wap66	default,supl,fota,dun					0				192.168.21.9	8080								
FR	LineageOS	SFR	208	10	sl2sfr	default,supl																		
FR	AOSP	SFR IMS	208	10	ims	ims	IPV4V6	IPV4V6									27				false			
FR	LineageOS	SFR MMS	208	10	mmssfr	mms						http://mms1	10.151.0.1	8080										
FR	LineageOS	SFR MMS	208	10	sl2sfr	mms						http://mms1	10.151.0.1	8080										
FR	LineageOS	SFR Option Modem	208	10	sl2sfr	default,dun																		
FR	AOSP	SFR option Modem	208	10	websfr	dun	IPV4V6	IPV4V6			0						27							
FR	LineageOS	SFR WAP	208	10	wapsfr	default,supl			none	none					195.115.25.129	8080								
FR	LineageOS	SFR WEB	208	10	websfr	default,dun																		
FR	AOSP	SFR webphone	208	10	sl2sfr	default,mms,supl,xcap	IPV4V6	IPV4V6				http://mms1	10.151.0.1	8080			27							
FR	AOSP	WAP LeclercMobile	208	10	wap66	default,ia,supl									192.168.21.9	8080	2273	spn	LeclercMobile					
FR	LineageOS	WAP LeclercMobile	208	10	wap66	default,supl									192.168.21.9	8080								
FR	LineageOS	WAP Mobisud	208	10	wap62	default,supl									192.168.21.7	8080		spn	Mobisud					
FR	AOSP	WAP RegloMobile	208	10	wap66	default,ia,supl,fota,dun					0				192.168.21.9	8080	2273	spn	RegloMobile					
FR	LineageOS	WAP simplicime	208	10	wapdebitel	default,supl									192.168.21.3	8080								
FR	LineageOS	wap65	208	10	wap65	default,supl						http://wap.auchantelecom.fr			192.168.21.8	8080								
FR	LineageOS	wap68	208	10	wap68	default,supl									192.168.21.11	8080								
FR	AOSP	Web La Poste Mobile	208	10	sl2sfr	default,supl,mms						http://mmsdebitel	10.143.156.3	8080			2274	gid	4C					
FR	LineageOS	WEB La Poste Mobile	208	10	wapdebitel	default,supl									192.168.21.3	8080		spn	La Poste Mobile					
FR	LineageOS	WEB Leclerc Mobile	208	10	wap66	default,supl									192.168.21.9	8080		spn	E.Leclerc Mobile					
FR	LineageOS	WEB simplicime	208	10	internetdebitel	default,supl																		
FR	AOSP	Zero forfait	208	10	internet68	default,ia,supl,fota,dun					0						2277	spn	ZERO FORFAIT					
FR	AOSP	Zero forfait MMS	208	10	mms68	mms					0	http://mms68	10.143.156.11	8080			2277	spn	ZERO FORFAIT					
FR	LineageOS	ACCESS DATA	208	11	websfr	default,supl																		
FR	LineageOS	MMS	208	11	mmssfr	mms						http://mms1	10.151.0.1	8080										
FR	AOSP	Truphone	208	12	truphone.com	default,ia,supl,mms,dun						http://mmsc.truphone.com:1981/mm1					2143	gid	547275554B3030656E					
FR	AOSP	Truphone IMS	208	12	ims	ims	IPV4V6	IPV4V6									2143	gid	547275554B3030656E					
FR	LineageOS	ACCESS DATA	208	13	websfr	default,supl																		
FR	LineageOS	MMS	208	13	mmssfr	mms						http://mms1	10.151.0.1	8080										
FR	AOSP	Free	208	15	free	default,ia,supl,mms	IPV4V6	IPV4V6			0	http://mms.free.fr					1958							
FR	AOSP	Free Caraibes Guadeloupe	208	15	free.gp	default,ia,supl,mms						http://mms.free.gp						gid	f007					
FR	AOSP	Free Caraibes Martinique Guyanne	208	15	free.mq	default,ia,supl,mms						http://mms.free.mq						gid	f008					
FR	LineageOS	Free Mobile	208	15	free	default,supl																		
FR	LineageOS	Free Mobile MMS	208	15	mmsfree	mms						http://mms.free.fr												
FR	AOSP	Free Pro	208	15	jn	default,ia,supl	IPV4V6	IPV4V6										gid	f005					
FR	AOSP	Free Pro MMS	208	15	mmsjn	mms	IPV4V6	IPV4V6				http://mms.freepro.fr						gid	f005					
FR	AOSP	Free Re Int	208	15	free.re	default,ia,supl,hipri,mms						http://mms.free.re					2127	gid	F2330002					
FR	AOSP	Iliad Int	208	15	iliad	default,ia,supl,mms						http://mms.iliad.it					2124	gid	F003					
FR	LineageOS	Iliad Int	208	15	iliad	default,supl,mms						http://mms.iliad-italia.it						gid	F003					
FR	AOSP	Telco OI Re	208	15	internet.telco.re	default,ia,supl,mms						http://mms.telco.re						gid	f006					
FR	AOSP	Legos	208	17	bornsip	default,ia,supl											2151							
FR	LineageOS	Legos	208	17	bornsip	default,supl																		
FR	AOSP	Legos MMS	208	17	bornsipmms	mms						http://mms.bornsip.fr:8191					2151							
FR	LineageOS	Legos MMS	208	17	bornsipmms	mms						http://mms.bornsip.fr:8191												
FR	AOSP	Bouygues IMS	208	20	ims	ims	IPV4V6	IPV4V6									1487							
FR	LineageOS	Bouygues MMS	208	20	mmsbouygtel.com	default,supl,mms						http://mms.bouyguestelecom.fr/mms/wapenc	62.201.129.226	8080				spn	Bouygues Telecom					
FR	LineageOS	Bouygues Pro	208	20	a2bouygtel.com	default,supl			a2b	acces														
FR	AOSP	Bouygues Telecom	208	20	mmsbouygtel.com	default,ia,supl,mms	IPV6				1	http://mms.bouyguestelecom.fr/mms/wapenc					1487							
FR	AOSP	Bouygues Telecom Ut	208	20	mmsbouygtel.com	xcap	IPV6	IPV4V6									1487				false			
FR	LineageOS	Lebara internet	208	20	fr.lebara.mobi	default,supl												spn	Lebara					
FR	LineageOS	Numericable 3G	208	20	numericable.fr	default,supl						http://m.numericable.fr						spn	Numericable					
FR	LineageOS	Simyo Web	208	20	gprs-service-fr.net	default,supl					3				195.230.105.25	8080		spn	Simyo					
FR	LineageOS	Web	208	20	mmsbouygtel.com	default,supl						http://wap.bouygtel.fr/												
FR	LineageOS	BouyguesGPRS ISP	208	21	ebouygtel.com	default,supl																		
FR	LineageOS	MMS Bouygues	208	21	mmsbouygtel.com	mms						http://mms.bouyguestelecom.fr/mms/wapenc	62.201.129.226	8080										
FR	AOSP	mobiledata	208	22	mobiledata	default,ia,supl,mms						http://mms												
FR	AOSP	netgprs.com	208	22	netgprs.com	default,ia,supl			tsl	tsl								spn	FR-Transatel					
FR	LineageOS	Virgin FR	208	23	virgin-mobile.fr	default,mms						http://virginmms.fr	10.6.10.1	8080										
FR	LineageOS	Virgin MMS	208	23	virgin-mobile.fr	mms						http://virginmms.fr	10.6.10.1	8080				spn	Virgin					
FR	AOSP	Virgin mobile	208	23	virgin-mobile.fr	default,ia,supl									10.6.10.1	8080	1984							
FR	LineageOS	Virgin Mobile	208	23	virgin-mobile.fr	default,supl												spn	Virgin					
FR	AOSP	VM MMS	208	23	virgin-mobile.fr	mms						http://virginmms.fr	10.6.10.1	8080			1984							
FR	LineageOS	VM MMS	208	23	virgin-mobile.fr	mms						http://virginmms.fr	10.6.10.1	8080										
FR	LineageOS	VM WAP	208	23	virgin-mobile.fr	default,supl									10.6.10.1	8080								
FR	LineageOS	Lyca FR	208	25	data.lycamobile.fr	default			Imfr	plus														
FR	AOSP	Lycamobile	208	25	data.lycamobile.fr	default,ia,supl					1							spn	Lycamobile					
FR	LineageOS	Lycamobile FR	208	25	data.lycamobile.fr	default,supl			lmfr	plus														
FR	LineageOS	EI Telecom	208	26	fnetnrj	default,supl												spn	EI Telecom					
FR	LineageOS	EI Telecom MMS	208	26	mmsnrj	mms						http://mmsnrj	10.143.156.5	8080				spn	EI Telecom					
FR	LineageOS	NRJ MMS	208	26	mmsnrj	mms						http://mmsnrj	10.143.156.5	8080										
FR	LineageOS	NRJ WEB	208	26	fnetnrj	default,supl																		
FR	AOSP	NRJMMS	208	26	mmsnrj	mms						http://mmsnrj	10.143.156.5	8080			2005	gid	4E					
FR	AOSP	NRJWEB	208	26	fnetnrj	default,ia	IPV4V6										2005	gid	4E					
FR	AOSP	Coriolis	208	27	coriolis	default,ia,supl					1						2135	spn	Coriolis					
FR	AOSP	Coriolis MMS	208	27	mmscoriolis	mms						http://mms.coriolis.fr	10.12.0.1	9028			2135	spn	Coriolis					
FR	AOSP	DataPro	208	28	datapro	default,ia,supl																		
FR	AOSP	MmsPro	208	28	mmspro	mms						http://100.101.102.103:8080												
FR	LineageOS	Syma	208	30	symacom.fr	default,supl																		
FR	AOSP	Lebara France	208	38	fr.lebara.mobi	default,ia	IPV4V6	IPV4V6														false		
FR	AOSP	Lebara France	208	38	ims	ims	IPV4V6	IPV4V6													false			
FR	AOSP	Lebara France	208	38	xcap	xcap	IPV4V6	IPV4V6													false			
FR	LineageOS	BouyguesGPRS ISP	208	88	ebouygtel.com	default,supl																		
FR	LineageOS	MMS Bouygues	208	88	mmsbouygtel.com	mms						http://mms.bouyguestelecom.fr/mms/wapenc	62.201.129.226	8080										
GB	LineageOS	Tesco Prepay	234	01	prepay.tesco-mobile.com	default,supl,mms			tescowap	password					193.113.200.195	9201								
GB	AOSP	UBIQUISYS	234	01	internet	default,ia,supl											1491							
GB	LineageOS	UBIQUISYS	234	01	internet	default,supl,mms												spn	Vectone Mobile					
GB	LineageOS	Vectone Mobile	234	01	webuk.mundio.com	default,supl																		
GB	LineageOS	O2 Internet(post)	234	02	mobile.o2.co.uk	default,supl			O2web	password														
GB	AOSP	O2 MMS Postpay	234	02	wap.o2.co.uk	mms			o2wap	password		http://mmsc.mms.o2.co.uk:8002	82.132.254.1	8080			1492							
GB	AOSP	O2 MMS Prepay	234	02	payandgo.o2.co.uk	mms			payandgo	password		http://mmsc.mms.o2.co.uk:8002	82.132.254.1	8080			1492							
GB	LineageOS	O2 MMS(post)	234	02	wap.o2.co.uk	mms			o2wap	password		http://mmsc.mms.o2.co.uk:8002	193.113.200.195	8080										
GB	LineageOS	O2 MMS(pre)	234	02	payandgo.o2.co.uk	mms			payandgo	password		http://mmsc.mms.o2.co.uk:8002	193.113.200.195	8080										
GB	AOSP	O2 MOBILE WEB	234	02	mobile.o2.co.uk	default,ia,supl			O2web	O2web							1492							
GB	LineageOS	O2 WAP(post)	234	02	wap.o2.co.uk	default,supl			payandgo	password					193.113.200.195	8080								
GB	LineageOS	O2 WAP(pre)	234	02	payandgo.o2.co.uk	default,supl			payandgo	password					193.113.200.195	8080								
GB	AOSP	Spitfire Data	234	05	spitfire1	default,ia,supl											1495							
GB	AOSP	Spitfire IMS	234	05	ims	ims	IPV4V6										1495							
GB	AOSP	Spitfire MMS	234	05	mms	mms			mms	mms	1	http://mms.spitfire.co.uk/mms	87.224.55.90	8080			1495							
GB	LineageOS	BT MMS	234	08	mms.btonephone.com	mms						http://mmsc	proxy.btonephone.com	8080				spn	BT					
GB	LineageOS	BT One Phone Internet	234	08	btmobile.bt.com	default,supl												spn	BT					
GB	AOSP	BT One Phone Internet	234	08	internet.btonephone.com	default,ia,supl	IPV4V6										2103	gid	B2					
GB	AOSP	BT One Phone MMS	234	08	mms.btonephone.com	mms						http://MMSC/	proxy.btonephone.com	8080			2103	gid	B2					
GB	LineageOS	Sure Internet	234	09	internet	default,supl																		
GB	LineageOS	Sure MMS	234	09	mms	mms						http://mmsc.gprs.cw.com/	10.0.3.101	80										
GB	LineageOS	Sure WAP	234	09	wap	default,supl									10.0.3.101	80								
GB	LineageOS	giffgaff	234	10	giffgaff.com	default,hipri,supl,mms,ims	IPV4V6	IP	gg	p	1	http://mmsc.mediamessaging.co.uk:8002						spn	giffgaff					
GB	AOSP	giffgaff	234	10	giffgaff.com	default,ia,supl,mms,xcap	IPV4V6		gg	p	1	http://mmsc.mediamessaging.co.uk:8002					2118	spn	giffgaff					
GB	AOSP	Jump	234	10	mobiledata	default,ia											2138	spn	Jump					
GB	LineageOS	O2 Contract	234	10	wap.o2.co.uk	default,hipri,supl,mms			o2wap	password		http://mmsc.mms.o2.co.uk:8002/	193.113.200.195	8080	193.113.200.195	8080								
GB	AOSP	o2 IMS	234	10	ims	ims	IPV4V6	IPV4V6									1492				false			
GB	LineageOS	o2 MMS	234	10	payandgo.o2.co.uk	mms			payandgo	password		http://mmsc.mms.o2.co.uk:8002	193.113.200.195	8080										
GB	AOSP	o2 Pay As You Go	234	10	payandgo.o2.co.uk	default,ia,supl,mms	IPV4V6		o2	p		http://mmsc.mms.o2.co.uk:8002					10002	gid	61					
GB	AOSP	o2 Pay As You Go	234	10	payandgo.o2.co.uk	default,ia,supl,mms	IPV4V6		o2	p		http://mmsc.mms.o2.co.uk:8002					10002	gid	67					
GB	AOSP	o2 Pay As You Go	234	10	payandgo.o2.co.uk	default,ia,supl,mms	IPV4V6		o2	p		http://mmsc.mms.o2.co.uk:8002					10002	gid	85					
GB	AOSP	o2 Pay As You Go	234	10	payandgo.o2.co.uk	default,ia,supl,mms	IPV4V6		o2	p		http://mmsc.mms.o2.co.uk:8002					10002	gid	99					
GB	AOSP	o2 Pay Monthly	234	10	mobile.o2.co.uk	default,ia,supl,mms,cbs,xcap	IPV4V6		o2	p	1	http://mmsc.mms.o2.co.uk:8002					1492							
GB	LineageOS	O2 PAYG	234	10	payandgo.o2.co.uk	default,hipri,supl,mms			payandgo	password		http://mmsc.mms.o2.co.uk:8002/	193.113.200.195	8080	193.113.200.195	8080								
GB	LineageOS	O2 UK	234	10	mobile.o2.co.uk	default,supl,mms			o2web	password	1	http://mmsc.mms.o2.co.uk:8002	193.113.200.195	8080										
GB	LineageOS	O2 WEB	234	10	mobile.o2.co.uk	default,supl			O2web	O2web														
GB	LineageOS	TelecomDefault	234	10	wap.telecom.co.nz	default,supl					3													
GB	LineageOS	TelecomMMS	234	10	wap.telecom.co.nz	mms					3	http://lsmmsc.xtra.co.nz	210.55.11.73	8080										
GB	AOSP	TESCO	234	10	prepay.tesco-mobile.com	default,ia,supl,mms,xcap	IPV4V6		tm	p	1	http://mmsc.mms.o2.co.uk:8002					2093	gid	0A					
GB	LineageOS	Tesco Mobile	234	10	prepay.tesco-mobile.com	default,supl,mms			tescowap	password	1	http://mmsc.mms.o2.co.uk:10021/mmsc	193.113.200.195	8080	193.113.200.195	8080		spn	TESCO					
GB	LineageOS	O2 Internet(post)	234	11	mobile.o2.co.uk	default,supl			O2web	password														
GB	AOSP	o2 MMS Postpay	234	11	wap.o2.co.uk	mms			o2wap	password		http://mmsc.mms.02.co.uk:8002	82.132.254.1	8080			1492							
GB	AOSP	o2 MMS Prepay	234	11	payandgo.o2.co.uk	mms			payandgo	password		http://mmsc.mms.02.co.uk:8002	82.132.254.1	8080			1492							
GB	LineageOS	O2 MMS(post)	234	11	wap.o2.co.uk	mms			o2wap	password		http://mmsc.mms.o2.co.uk:8002			193.113.200.195	8080								
GB	LineageOS	O2 MMS(pre)	234	11	payandgo.o2.co.uk	mms			payandgo	password		http://mmsc.mms.o2.co.uk:8002	193.113.200.195	8080										
GB	AOSP	o2 Mobile Web	234	11	mobile.o2.co.uk	default,ia,supl			O2web	O2web							1492							
GB	LineageOS	O2 WAP(post)	234	11	wap.o2.co.uk	default,supl			payandgo	password					193.113.200.195	8080								
GB	LineageOS	O2 WAP(pre)	234	11	payandgo.o2.co.uk	default,supl			payandgo	password					193.113.200.195	8080								
